"lnt_detstvo" "lnt_druzhinin" "lnt_kugushev" "lnt_mikhaylov" "lnt_otrochestvo" "sta_aksakov" "sta_lazhechnikov" "sta_senkovsky"
"сама" 0.0264637777042673 0.0572913469604894 0.0290331946191813 0.0114246544042043 0.00853205921249093 0.0837318876573521 0.0446669957918988 0.0827569900100491
"эту" 0.0959311941779689 0.0511529883575799 0.0725829865479532 0.0371301268136639 0.0341282368499637 0.0283836907313058 0.0446669957918988 0.0591121357214636
"дома" 0.0198478332782005 0.0511529883575799 0.0435497919287719 0.0371301268136639 0.0554583848811911 0.0510906433163504 0.0775795190069822 0.0177336407164391
"друг" 0.0661594442606682 0.110490454852372 0.0193554630794542 0.0114246544042043 0.063990444093682 0.0241261371216099 0.0258598396689941 0.0768457764379027
"ко" 0.0661594442606682 0.0245534344116383 0.154843704635633 0.0314177996115617 0.0981186809436457 0.0425755360969587 0.0188071561229048 0.0118224271442927
"молодой" 0.0496195831955012 0.0757064227692182 0.0241943288493177 0.0114246544042043 0.0469263256687001 0.0567673814626116 0.049368784822625 0.0295560678607318
"больше" 0.12570294409527 0.0306917930145479 0.0435497919287719 0.0742602536273278 0.0810545625186639 0.034060428877567 0.0117544725768155 0
"вместе" 0.0463116109824677 0.0409223906860639 0.0290331946191813 0.0485547812178682 0.063990444093682 0.0425755360969587 0.0517196793379881 0.0709345628657563
"ж" 0.0330797221303341 0.0122767172058192 0.0193554630794542 0.0199931452073575 0.0511923552749456 0.00851510721939174 0.176317088652232 0.0945794171543418
"такой" 0.0297717499173007 0.0184150758087287 0.0725829865479532 0.0742602536273278 0.0511923552749456 0.0312220598044364 0.0846322025530714 0.0413784950050245
"которое" 0.0926232219649355 0.0245534344116383 0.0241943288493177 0.0257054724094596 0.0853205921249093 0.043994720633524 0.0564214683687143 0.0354672814328782
"людей" 0.0297717499173007 0.128905530661101 0.00483886576986354 0.0142808180052553 0.0298622072437183 0.043994720633524 0.0352634177304464 0.0236448542885854
"тогда" 0.0529275554085346 0.0163689562744256 0.0338720603890448 0.0228493088084085 0.063990444093682 0.0695400422916992 0.049368784822625 0.06502334929361
"всего" 0.0430036387694343 0.0613835860290958 0.053227523468499 0.0285616360105107 0.0511923552749456 0.0596057505357422 0.0164562616075417 0.0532009221493173
"люди" 0.0231558054912339 0.0716141837006118 0.0193554630794542 0.0199931452073575 0.0255961776374728 0.0496714587797851 0.0658250464301667 0.0709345628657563
"моя" 0.0959311941779689 0.0675219446320054 0.053227523468499 0.00571232720210214 0.0938526513374003 0.0156110299022182 0.0470178903072619 0.0354672814328782
"говорить" 0.0760833608997684 0.0757064227692182 0.0193554630794542 0.042842454015766 0.0383942664562092 0.0482522742432198 0.0141053670921786 0.0295560678607318
"одна" 0.0529275554085346 0.0695680641663086 0.0677441207780896 0.0171369816063064 0.0597244144874365 0.0312220598044364 0.0470178903072619 0.0413784950050245
"любви" 0.0694674164737016 0.0388762711517607 0.0241943288493177 0.0542671084199703 0.0469263256687001 0.0525098278529157 0.0258598396689941 0.0532009221493173
"довольно" 0.0330797221303341 0.0491068688232767 0.0774218523178167 0.082828744430481 0.0170641184249819 0.0354796134141322 0.0399652067611726 0.0354672814328782
"моей" 0.0860072775388687 0.053199107891883 0.0919384496274073 0.0171369816063064 0.0938526513374003 0.0227069525850446 0.023508945153631 0.0295560678607318
"несмотря" 0.072775388686735 0 0.0387109261589084 0.0314177996115617 0.102384710549891 0.0624441196088727 0.0470178903072619 0.00591121357214636
"своем" 0.0529275554085346 0.0716141837006118 0.00967773153972709 0.0285616360105107 0.0255961776374728 0.0567673814626116 0.0399652067611726 0.0236448542885854
"свой" 0.0396956665564009 0.0429685102203671 0.0290331946191813 0.0714040900262767 0.0255961776374728 0.0283836907313058 0.0775795190069822 0.0413784950050245
"тоже" 0.0463116109824677 0.0450146297546703 0.0967773153972709 0.0771164172283788 0.0767885329124184 0.0141918453656529 0.0164562616075417 0.06502334929361
"ведь" 0.0198478332782005 0.00613835860290958 0.0919384496274073 0.122815034845196 0.0255961776374728 0.034060428877567 0.0423161012765357 0.0532009221493173
"доме" 0.0396956665564009 0.0306917930145479 0.0387109261589084 0.0314177996115617 0.0554583848811911 0.0610249350723075 0.0540705738533512 0.0177336407164391
"дочери" 0.00661594442606682 0.0143228367401224 0.0290331946191813 0.00285616360105107 0.00426602960624547 0.0780551495110909 0.0822813080377083 0.118224271442927
"казалось" 0.0760833608997684 0.0265995539459415 0.0387109261589084 0.0485547812178682 0.0682564736999275 0.0312220598044364 0.0634741519148036 0.00591121357214636
"которую" 0.0463116109824677 0.0245534344116383 0.0435497919287719 0.0371301268136639 0.0597244144874365 0.0454139051700893 0.0611232573994405 0.0413784950050245
"сейчас" 0.0463116109824677 0.0450146297546703 0.0193554630794542 0.0314177996115617 0.0341282368499637 0.0695400422916992 0.0352634177304464 0.0236448542885854
"папа" 0.218326166060205 0.0184150758087287 0 0 0.209035450706028 0 0 0
"три" 0.0363876943433675 0.0368301516174575 0.0387109261589084 0.0514109448189192 0.0341282368499637 0.0354796134141322 0.0775795190069822 0.0177336407164391
"такое" 0.0396956665564009 0.0184150758087287 0.116132778476725 0.0571232720210214 0.0298622072437183 0.0354796134141322 0.0399652067611726 0.0472897085771709
"отец" 0.0165398610651671 0.0593374664947926 0.0435497919287719 0.0142808180052553 0.0341282368499637 0.0397371670238281 0.0822813080377083 0.0118224271442927
"этих" 0.0264637777042673 0.0368301516174575 0.0241943288493177 0.0257054724094596 0.00853205921249093 0.034060428877567 0.108141147706702 0.0532009221493173
"могла" 0.0396956665564009 0.0491068688232767 0.0193554630794542 0.0171369816063064 0.0127980888187364 0.0652824886820033 0.049368784822625 0.0236448542885854
"слишком" 0.0463116109824677 0.0613835860290958 0.0193554630794542 0.0171369816063064 0.0597244144874365 0.0383179824872628 0.0352634177304464 0.0532009221493173
"кажется" 0.0595434998346014 0.0511529883575799 0.0677441207780896 0.0371301268136639 0.0767885329124184 0.0156110299022182 0.0305616286997202 0.0354672814328782
"куда" 0.0297717499173007 0.0306917930145479 0.106455046936998 0.0628355992231235 0.0554583848811911 0.0283836907313058 0.0352634177304464 0.0118224271442927
"любовь" 0.0628514720476348 0.0184150758087287 0.0145165973095906 0.0514109448189192 0.0170641184249819 0.0567673814626116 0.0376143122458095 0.0532009221493173
"никто" 0.0463116109824677 0.053199107891883 0.0241943288493177 0.0199931452073575 0.0682564736999275 0.0525098278529157 0.0258598396689941 0.0118224271442927
"тетушка" 0 0 0.556469563534308 0 0 0.00141918453656529 0 0.00591121357214636
"нему" 0.0463116109824677 0.0409223906860639 0.0241943288493177 0.039986290414715 0.0426602960624547 0.0397371670238281 0.0517196793379881 0.0177336407164391
"знал" 0.056235527621568 0.0511529883575799 0.0193554630794542 0.0285616360105107 0.0383942664562092 0.043994720633524 0.0352634177304464 0.0236448542885854
"могу" 0.0396956665564009 0.0470607492889735 0.116132778476725 0.0285616360105107 0.0767885329124184 0.0184493989753488 0.0211580506382679 0.0354672814328782
"сколько" 0.056235527621568 0.0429685102203671 0.0387109261589084 0.0456986176168171 0.0341282368499637 0.0198685835119141 0.0587723628840774 0.0354672814328782
"бог" 0.0529275554085346 0.0225073148773351 0.0387109261589084 0.0114246544042043 0.0767885329124184 0.0525098278529157 0.0376143122458095 0.0177336407164391
"около" 0.0661594442606682 0.0757064227692182 0.0193554630794542 0.0314177996115617 0.0426602960624547 0.0298028752678711 0.0164562616075417 0.0177336407164391
"прежде" 0.056235527621568 0.0265995539459415 0.0145165973095906 0.0171369816063064 0.063990444093682 0.0482522742432198 0.0470178903072619 0.0295560678607318
"про" 0.0231558054912339 0.0859370204407341 0.00967773153972709 0.0371301268136639 0.0469263256687001 0.0326412443410017 0.023508945153631 0.0295560678607318
"адама" 0 0 0 0.31989032331772 0 0 0 0
"стал" 0.0959311941779689 0.0470607492889735 0.0338720603890448 0.0142808180052553 0.0426602960624547 0.0241261371216099 0.0470178903072619 0.00591121357214636
"таким" 0.0496195831955012 0.0327379125488511 0.0145165973095906 0.0456986176168171 0.0255961776374728 0.0468330897066546 0.0399652067611726 0.0354672814328782
"какое" 0.056235527621568 0.0470607492889735 0.0241943288493177 0.0571232720210214 0.0426602960624547 0.0184493989753488 0.0258598396689941 0.0709345628657563
"котором" 0.0595434998346014 0.0388762711517607 0.0145165973095906 0.0314177996115617 0.0511923552749456 0.043994720633524 0.0258598396689941 0.0354672814328782
"одного" 0.0198478332782005 0.0572913469604894 0.0193554630794542 0.0371301268136639 0.0170641184249819 0.0397371670238281 0.049368784822625 0.0295560678607318
"б" 0.00661594442606682 0.00409223906860639 0.0387109261589084 0.0257054724094596 0.0127980888187364 0.0397371670238281 0.0399652067611726 0.230537329313708
"весь" 0.0165398610651671 0.0654758250977022 0.0241943288493177 0.039986290414715 0.0383942664562092 0.0411563515603934 0.0211580506382679 0.0295560678607318
"закурдаев" 0 0 0 0.308465668913515 0 0 0 0
"павел" 0 0.218934790170442 0 0 0 0 0 0
"стороны" 0.0463116109824677 0.0429685102203671 0.0435497919287719 0.039986290414715 0.0469263256687001 0.0354796134141322 0.0211580506382679 0.0236448542885854
"олинька" 0 0 0 0 0 0 0 0.626588638647514
"адамыча" 0 0 0 0.299897178110362 0 0 0 0
"комнату" 0.0661594442606682 0.0306917930145479 0.0241943288493177 0.0456986176168171 0.0810545625186639 0.0184493989753488 0.0282107341843571 0.0295560678607318
"моего" 0.0496195831955012 0.0225073148773351 0.0677441207780896 0.0571232720210214 0.0938526513374003 0.0198685835119141 0.00940357806145238 0.0295560678607318
"оно" 0.0628514720476348 0.0286456734802447 0.0241943288493177 0.0114246544042043 0.0255961776374728 0.0312220598044364 0.0446669957918988 0.0945794171543418
"иваныч" 0.185246443929871 0 0.00967773153972709 0 0.0981186809436457 0 0.0540705738533512 0
"нельзя" 0.0661594442606682 0.053199107891883 0.0145165973095906 0.00856849080315321 0.0255961776374728 0.0454139051700893 0.0258598396689941 0.0177336407164391
"едва" 0.0165398610651671 0.0491068688232767 0.0193554630794542 0.0257054724094596 0.0383942664562092 0.0312220598044364 0.0611232573994405 0.0236448542885854
"особенно" 0.0363876943433675 0.0286456734802447 0.0193554630794542 0.00856849080315321 0.0511923552749456 0.0553481969260463 0.0423161012765357 0.0118224271442927
"ах" 0.0430036387694343 0.0184150758087287 0.053227523468499 0.114246544042043 0.0127980888187364 0 0 0.153691552875805
"вся" 0.0330797221303341 0.0388762711517607 0.0145165973095906 0.0371301268136639 0.0170641184249819 0.043994720633524 0.0282107341843571 0.0591121357214636
"делать" 0.056235527621568 0.0429685102203671 0.0677441207780896 0.0114246544042043 0.0341282368499637 0.0283836907313058 0.023508945153631 0.0472897085771709
"хотел" 0.0396956665564009 0.0327379125488511 0.0338720603890448 0.0342739632126128 0.0938526513374003 0.0255453216581752 0.0282107341843571 0.0177336407164391
"володя" 0.142242805160437 0 0 0 0.247429717162237 0 0 0
"две" 0.0297717499173007 0.0388762711517607 0.0387109261589084 0.0257054724094596 0.0341282368499637 0.0326412443410017 0.0446669957918988 0.0354672814328782
"михайлович" 0 0.0388762711517607 0 0 0 0.114953947461788 0.0023508945153631 0
"михайлыч" 0 0 0 0 0 0.143337638193094 0 0
"продолжал" 0.0628514720476348 0.0225073148773351 0.0919384496274073 0.0628355992231235 0.0383942664562092 0.0241261371216099 0.00705268354608929 0.00591121357214636
"дела" 0.00992391663910023 0.063429705563399 0.0193554630794542 0.00856849080315321 0.00426602960624547 0.0397371670238281 0.0587723628840774 0.0295560678607318
"впрочем" 0.0132318888521336 0.0265995539459415 0.0870995838575438 0.0799725808294299 0.0298622072437183 0.0269645061947405 0.00940357806145238 0.0354672814328782
"мое" 0.0529275554085346 0.0225073148773351 0.0677441207780896 0.0142808180052553 0.123714858581119 0.00993429175595703 0.0258598396689941 0.0354672814328782
"начал" 0.0264637777042673 0.0245534344116383 0.0774218523178167 0.085684908031532 0.0469263256687001 0.0184493989753488 0.0141053670921786 0.0177336407164391
"тальгоф" 0 0.202565833896016 0 0 0 0 0 0
"часто" 0.0396956665564009 0.0409223906860639 0.0338720603890448 0.0199931452073575 0.0554583848811911 0.0312220598044364 0.0352634177304464 0.0177336407164391
"весело" 0.0396956665564009 0.0450146297546703 0.0725829865479532 0.0228493088084085 0.0170641184249819 0.0411563515603934 0.00940357806145238 0.0236448542885854
"мало" 0.0231558054912339 0.0491068688232767 0.0338720603890448 0.0314177996115617 0.0255961776374728 0.043994720633524 0.0258598396689941 0
"точно" 0.0463116109824677 0.0163689562744256 0.0580663892383625 0.0456986176168171 0.0298622072437183 0.0454139051700893 0.00940357806145238 0.0236448542885854
"антонович" 0 0.182104638552984 0 0 0 0 0 0.0413784950050245
"говорит" 0.0661594442606682 0.0204611953430319 0 0.0514109448189192 0.0767885329124184 0.00851510721939174 0.0446669957918988 0.0295560678607318
"которым" 0.0661594442606682 0.0347840320831543 0.0241943288493177 0.0257054724094596 0.0554583848811911 0.0269645061947405 0.0164562616075417 0.0354672814328782
"отчего" 0.0628514720476348 0.0327379125488511 0.0338720603890448 0.0342739632126128 0.0938526513374003 0.0198685835119141 0.0117544725768155 0.00591121357214636
"конечно" 0 0.0306917930145479 0.106455046936998 0.00856849080315321 0 0.0652824886820033 0.0164562616075417 0.0118224271442927
"слезы" 0.112471055243136 0.0204611953430319 0.0290331946191813 0.0142808180052553 0.0511923552749456 0.0198685835119141 0.0211580506382679 0.0295560678607318
"имел" 0.0661594442606682 0.0306917930145479 0 0.0171369816063064 0.0127980888187364 0.034060428877567 0.0611232573994405 0
"мысли" 0.0430036387694343 0.0265995539459415 0.0193554630794542 0.0228493088084085 0.1407789770061 0.0212877680484793 0.0023508945153631 0.0413784950050245
"сергеич" 0 0.1923352362245 0 0 0 0 0 0
"быстро" 0.0132318888521336 0.0347840320831543 0.15000483886577 0.0285616360105107 0.0426602960624547 0.00993429175595703 0.00705268354608929 0.06502334929361
"голосом" 0.0860072775388687 0.010230597671516 0.0193554630794542 0.0285616360105107 0.0511923552749456 0.0269645061947405 0.0329125232150833 0.0177336407164391
"какие" 0.0330797221303341 0.0450146297546703 0.0338720603890448 0.0228493088084085 0.0383942664562092 0.0113534762925223 0.0540705738533512 0.0354672814328782
